work_year,experience_level,employment_type,job_title,salary,employee_residence,workplace_type,company_location,company_size,Job_Category,region
2023,Mid,Full Time,Data Analyst,55368,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Executive,Full Time,Data Engineer,284000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,236000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Scientist,248100,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Scientist,145900,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Engineer,155850,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Engineer,102544,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Scientist,151410,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Scientist,115360,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Engineer,66940,Namibia,Remote,Namibia,M,Data Engineer,Europe
2023,Mid,Full Time,Data Engineer,59382,Namibia,Remote,Namibia,M,Data Engineer,Europe
2023,Senior,Full Time,Director of Data Science,125948,Namibia,Hybrid,Namibia,M,Other,Americas
2023,Senior,Full Time,Azure Data Engineer,100000,Namibia,Hybrid,Namibia,L,Data Engineer,Europe
2023,Senior,Full Time,Data Scientist,250000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,162500,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,185000,Namibia,In Person,Namibia,M,Data Scientist,Europe
2023,Senior,Full Time,Data Scientist,120250,Namibia,In Person,Namibia,M,Data Scientist,Europe
2023,Entry,Full Time,Data Engineer,26992,Namibia,Remote,Namibia,L,Data Engineer,Europe
2022,Entry,Full Time,Data Scientist,180000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Research Scientist,85000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,70000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,BI Developer,135000,Namibia,Remote,Namibia,M,Business Intelligence,Americas
2023,Senior,Full Time,BI Developer,100000,Namibia,Remote,Namibia,M,Business Intelligence,Americas
2023,Executive,Full Time,Data Analytics Manager,155000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Executive,Full Time,Data Analytics Manager,140000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,204500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,142200,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,226700,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,133300,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,225000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,156400,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,163800,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,126000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,163800,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,126000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,ML Engineer,220000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,ML Engineer,150000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,145000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,115000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analytics Manager,204500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analytics Manager,138900,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Engineer,162500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,130000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,150000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,107000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,175000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,110000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,226700,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,133300,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,252000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,129000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,150000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,125000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,252000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,129000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,225000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,156400,Namibia,In Person,Namibia,M,Data Scientist,Americas
2022,Mid,Full Time,Research Scientist,23000,Namibia,Remote,Namibia,L,Research Scientist,Asia
2023,Mid,Full Time,Machine Learning Engineer,110000,Namibia,Remote,Namibia,L,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,265000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,182750,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Analyst,130000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,100000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,153600,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,106800,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,137500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,81500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Head of Data Science,314100,Namibia,In Person,Namibia,M,Other,Americas
2023,Executive,Full Time,Head of Data Science,195800,Namibia,In Person,Namibia,M,Other,Americas
2023,Senior,Full Time,Applied Scientist,205000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,180000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Data Scientist,165000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,144000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,BI Developer,160000,Namibia,In Person,Namibia,M,Business Intelligence,Americas
2023,Entry,Full Time,BI Developer,100000,Namibia,In Person,Namibia,M,Business Intelligence,Americas
2023,Executive,Full Time,Data Engineer,200000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,145000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Analyst,150000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,100000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Manager,199000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Manager,112000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Scientist,105000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,70000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Big Data Engineer,130000,Namibia,Remote,Namibia,S,Data Engineer,Europe
2023,Senior,Full Time,Data Analyst,180180,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,106020,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Engineer,160000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Engineer,135000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,183000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,134000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,220000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,150000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Applied Scientist,350000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,262500,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Data Analyst,122000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,94000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,276000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,184000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Executive,Full Time,Data Engineer,310000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,239000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,225000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,156400,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Machine Learning Engineer,180000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Machine Learning Engineer,150000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Scientist,228000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,152000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,209450,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,158677,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Analyst,175000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,145000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,240000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,170000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Analyst,103200,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,61200,Namibia,In Person,Namibia,M,Data Analyst,Americas
2022,Mid,Full Time,Data Scientist,155000,Namibia,Remote,Namibia,L,Data Scientist,Americas
2021,Entry,Full Time,Marketing Data Engineer,66970,Namibia,Hybrid,Namibia,L,Data Engineer,Asia
2023,Senior,Full Time,Data Scientist,63701,Namibia,Hybrid,Namibia,L,Data Scientist,Asia
2023,Senior,Full Time,Data Scientist,237000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,145000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,240000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,139000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Architect,174500,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,113000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Analyst,130000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,87000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,160000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,108000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,165000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,107250,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,300000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,119000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,285800,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,154600,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Head of Data Science,60805,Namibia,Hybrid,Namibia,L,Other,Asia
2023,Entry,Full Time,Data Analyst,30000,Namibia,Remote,Namibia,S,Data Analyst,Americas
2023,Mid,Full Time,Data Science Manager,220000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Science Manager,195000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Manager,168400,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Manager,105200,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Analyst,206000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,160000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,200000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,175000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,231250,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,138750,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,153000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,94000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,240500,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,123700,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,90000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Scientist,124234,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Data Scientist,74540,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Analyst,109000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,79000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2022,Senior,Full Time,Machine Learning Engineer,84053,Namibia,Hybrid,Namibia,L,Machine Learning Engineer,Europe
2023,Mid,Full Time,Machine Learning Engineer,50000,Namibia,In Person,Namibia,S,Machine Learning Engineer,Asia
2023,Senior,Full Time,Data Scientist,275300,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,183500,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,275300,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,183500,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Analyst,160000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,125600,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,170000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,120000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,225000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,140000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,141290,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,74178,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,150000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,120000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,85000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,75000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,220000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,205600,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,107500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,120000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,95000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,185900,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,129300,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,130000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,250000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,175000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,136000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,104000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Analyst,80000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,52500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,110000,Namibia,Remote,Namibia,M,Data Scientist,Americas
